,year,selling_price,km_driven,mileage,engine,max_power,torque,seats,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
1988,2014,180000,55000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
1989,2015,400000,25000,27.62,793.0,47.0,125.0,5.0,True,False,False,True,False,True,False,False,False,False
1990,2016,500000,143200,25.83,1498.0,99.0,215.0,5.0,True,False,False,True,False,True,False,False,False,False
1991,2017,1689999,60000,17.1,1956.0,170.0,350.0,5.0,True,False,False,True,False,True,False,False,False,False
1992,2012,204999,120000,23.08,1461.0,63.1,160.0,5.0,True,False,False,True,False,True,False,False,False,False
1993,2014,459999,145000,26.21,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,True,False,False
1994,2017,600000,30000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,False,False,False
1995,2019,585000,8000,18.9,1197.0,81.86,113.75,5.0,False,False,True,True,False,True,False,False,False,False
1996,2012,551000,170000,13.1,2499.0,141.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
1997,2013,525000,100000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
1998,2012,160000,62000,14.0,796.0,35.0,59.78,5.0,False,False,True,True,False,True,False,False,False,False
1999,2014,825000,110000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
2000,2007,127000,137000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,False,True,False,True,False,False,False,False
2001,2015,600000,80000,13.58,2499.0,72.4,171.0,9.0,True,False,False,True,False,True,False,True,False,False
2002,2002,65000,80000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,False,True,False,False
2003,2013,550000,100000,23.4,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
2004,2015,650000,120000,15.96,2523.0,63.0,180.0,9.0,True,False,False,True,False,True,False,False,False,False
2005,2019,750000,24000,28.4,1248.0,74.02,190.0,5.0,True,False,False,True,False,True,False,False,False,False
2006,2017,380000,80000,25.32,1198.0,77.0,190.0,6.0,True,False,False,True,False,True,False,False,False,False
2007,2012,400000,138000,22.32,1582.0,126.32,259.8,5.0,True,False,False,True,False,True,False,False,False,False
2008,2003,50000,147000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,True,False,False,False
2009,2017,750000,60000,18.49,1493.0,100.0,240.0,7.0,True,False,False,True,False,True,False,False,False,False
2010,2011,150000,80000,18.0,995.0,62.0,90.3,5.0,False,False,True,True,False,True,False,False,False,False
2011,2016,245000,50000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
2012,2013,260000,189000,21.02,1248.0,88.76,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2013,2014,411000,90000,21.21,1498.0,103.2,250.0,5.0,True,False,False,True,False,False,False,True,False,False
2014,2014,450000,56000,21.9,1396.0,88.76,219.6,5.0,True,False,False,True,False,True,False,False,False,False
2015,2012,1300000,140000,18.88,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,True,False,False
2016,2016,351000,60000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2017,2012,550000,130000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
2018,2013,1300000,140000,18.88,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,True,False,False
2019,2013,260000,189000,21.02,1248.0,88.76,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2020,2014,411000,90000,21.21,1498.0,103.2,250.0,5.0,True,False,False,True,False,False,False,True,False,False
2021,2014,450000,56000,21.9,1396.0,88.76,219.6,5.0,True,False,False,True,False,True,False,False,False,False
2022,2012,1300000,140000,18.88,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,True,False,False
2023,2016,351000,60000,23.1,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2024,2012,550000,130000,15.1,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
2025,2013,1300000,140000,18.88,1995.0,184.0,380.0,5.0,True,False,False,True,False,False,False,True,False,False
2026,2016,750000,35000,20.45,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2027,2015,800000,35000,20.45,1461.0,83.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2028,2011,350000,156000,11.57,2179.0,138.1,320.0,7.0,True,False,False,True,False,True,False,False,False,False
2029,2013,200000,90000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
2030,2008,150000,60000,17.0,1405.0,70.0,132.3,5.0,True,False,False,True,False,True,False,False,False,True
2031,2016,800000,36000,19.01,1461.0,108.5,248.0,5.0,True,False,False,True,False,True,False,False,False,False
2032,2017,350000,20000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
2033,2011,350000,160000,13.93,2179.0,138.0,320.0,7.0,True,False,False,True,False,True,False,False,False,False
2034,2006,250000,185000,12.7,2609.0,116.6,277.34000000000003,9.0,True,False,False,True,False,True,False,False,False,False
2035,2010,170000,110000,17.0,1405.0,71.0,135.0,5.0,True,False,False,True,False,True,False,True,False,False
2036,2018,395000,10800,25.17,799.0,53.3,72.0,5.0,False,False,True,True,False,True,False,False,False,False
2037,2012,450000,120000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
2038,2019,500000,15000,20.89,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,False,False,False
2039,2017,1200000,30000,17.6,2179.0,153.86,400.0,7.0,True,False,False,True,False,True,False,False,False,False
2040,2016,400000,50000,25.32,1198.0,77.0,190.0,6.0,True,False,False,True,False,True,False,False,False,False
2041,2016,650000,100000,18.49,1493.0,100.0,240.0,7.0,True,False,False,True,False,True,False,False,False,False
2042,2016,550000,150000,15.96,2523.0,63.0,180.0,9.0,True,False,False,True,False,True,False,False,False,False
2043,2015,1100000,110000,16.0,2179.0,140.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
2044,2012,254999,30000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
2045,2011,180000,60000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,False
2046,2008,225000,120000,16.52,1991.0,123.7,305.0,5.0,True,False,False,True,False,True,False,True,False,False
2047,2015,270000,49900,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,True,False,False
2048,2012,310000,86000,21.12,1248.0,88.8,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2049,2015,225000,71850,20.63,1198.0,67.0,104.0,5.0,False,False,True,True,False,True,False,False,False,False
2050,2015,300000,95000,21.2,1248.0,75.0,197.0,5.0,True,False,False,True,False,True,False,False,False,True
2051,2008,250000,70000,17.5,1298.0,85.8,114.0,5.0,False,False,True,True,False,True,True,False,False,False
2052,2011,180000,35000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,False,False,False
2053,2015,550000,50000,20.85,1197.0,83.14,115.0,5.0,False,False,True,True,False,True,False,False,False,False
2054,2007,300000,120000,13.6,2523.0,63.0,180.0,7.0,True,False,False,True,False,True,False,False,False,True
2055,2015,900000,145000,22.7,1582.0,126.2,259.88,5.0,True,False,False,True,False,True,False,False,False,False
2056,2012,254999,190000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,True
2057,2018,1530000,40000,16.0,2179.0,138.0,330.0,7.0,True,False,False,True,False,True,False,False,False,False
2058,2015,590000,110000,27.39,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
2059,2008,170000,112000,19.41762110224801,1061.0,57.5,76.44,5.0,False,True,False,True,False,True,False,True,False,False
2060,2017,2600000,70000,20.38,1968.0,143.0,320.0,5.0,True,False,False,True,False,False,False,False,False,False
2061,2016,475000,110000,23.2,1248.0,73.94,190.0,5.0,True,False,False,True,False,True,False,False,False,False
2062,2018,700000,29000,24.0,1186.0,73.97,190.24,5.0,True,False,False,True,False,True,False,False,False,False
2063,2011,376000,60000,18.9,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2064,2002,100000,120000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,False,False,True,True,False,True,True,False,False,False
2065,2004,75000,46000,16.1,796.0,37.0,59.0,4.0,False,False,True,True,False,True,True,False,False,False
2066,2012,440000,120000,11.79,2179.0,120.0,290.0,8.0,True,False,False,True,False,False,False,False,False,True
2067,2016,390000,80000,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2068,2012,725000,159000,12.8,2494.0,102.0,199.92,7.0,True,False,False,True,False,True,False,True,False,False
2069,2012,325000,110000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,True,False,False
2070,2010,170000,75000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,True,False,False
2071,2010,215000,120000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,True
2072,2010,350000,110000,17.0,1497.0,118.0,146.0,5.0,False,False,True,True,False,True,False,False,False,True
2073,2009,80000,80000,18.0,995.0,62.0,90.3,5.0,False,False,True,True,False,True,True,False,False,False
2074,2012,195000,80000,21.1,814.0,55.2,74.5,5.0,False,False,True,True,False,True,False,True,False,False
2075,2011,280000,85000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,False,False,False
2076,2014,335000,71000,21.64,1461.0,84.8,200.0,5.0,True,False,False,False,False,True,False,False,False,False
2077,2011,475000,108000,16.0,2179.0,140.0,330.0,7.0,True,False,False,False,False,True,False,False,False,False
2078,2015,484999,75000,19.87,1461.0,83.8,200.0,5.0,True,False,False,False,False,True,False,False,False,False
2079,2018,650000,22000,21.56,1462.0,103.25,138.0,5.0,False,False,True,True,False,True,False,True,False,False
2080,2014,1850000,76131,13.22,2967.0,241.4,580.0,5.0,True,False,False,True,False,False,False,False,False,False
2081,2018,700000,30000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,True,False,False
2082,2014,3000000,65000,12.07,2967.0,241.4,550.0,7.0,True,False,False,True,False,False,False,False,False,False
2083,2018,900000,60000,15.4,2523.0,75.0,200.0,7.0,True,False,False,True,False,True,False,False,False,False
2084,2013,350000,80000,22.07,1199.0,73.9,180.0,5.0,True,False,False,True,False,True,False,False,False,False
2085,2005,285000,80000,9.0,2997.0,218.0,196.0,5.0,False,False,True,True,False,False,False,True,False,False
2086,2012,1850000,70000,12.07,2967.0,241.4,550.0,7.0,True,False,False,True,False,False,False,False,False,False
2087,2017,750000,51777,24.3,1248.0,88.5,200.0,5.0,True,False,False,False,False,True,False,False,False,False
2088,2018,600000,20000,19.5,1199.0,88.76,110.0,5.0,False,False,True,True,False,True,False,False,False,False
2089,2018,565000,19000,18.78,999.0,75.0,95.0,5.0,False,False,True,True,False,True,False,False,False,False
2090,2000,86000,46951,18.5,796.0,53.0,71.0,5.0,False,False,True,True,False,True,False,False,False,False
2091,2016,329000,19000,20.63,1198.0,67.0,104.0,5.0,False,False,True,True,False,True,False,False,False,False
2092,2016,650000,50000,22.77,1498.0,98.59,205.0,5.0,True,False,False,True,False,True,False,False,False,False
2093,2015,822000,60000,19.67,1582.0,126.2,259.9,5.0,True,False,False,True,False,True,False,False,False,False
2094,2013,345000,100000,19.01,1461.0,108.45,248.0,5.0,True,False,False,True,False,True,False,True,False,False
2095,2001,30000,10000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,False,False,False,False
2096,2012,330000,50000,22.9,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
2097,2014,300000,74537,20.51,998.0,67.04,90.0,5.0,False,False,True,True,False,True,False,True,False,False
2098,2009,200000,90000,12.6,1586.0,103.3,145.0,5.0,False,False,True,True,False,False,False,True,False,False
2099,2012,200000,80000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,True,False,False
2100,2010,90000,70000,18.0,995.0,62.0,90.3,5.0,False,False,True,True,False,True,False,True,False,False
2101,2010,200000,80000,18.9,1061.0,67.0,84.0,5.0,False,False,True,True,False,True,False,True,False,False
2102,2016,550000,35000,24.4,1120.0,71.0,180.4,5.0,True,False,False,True,False,True,False,False,False,False
2103,2015,250000,23500,18.6,1199.0,76.8,106.5,5.0,False,False,True,True,False,True,False,False,False,False
2104,2017,975000,82000,25.6,1498.0,97.9,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2105,2014,900000,100000,12.99,2494.0,100.6,200.0,8.0,True,False,False,True,False,True,False,True,False,False
2106,2018,610000,15000,18.6,1197.0,81.83,114.7,5.0,False,False,True,True,False,True,False,False,False,False
2107,2017,620000,30000,27.39,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,False
2108,2016,400000,30000,18.9,1197.0,82.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
2109,2019,500000,11000,21.63,998.0,67.0,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2110,2017,200000,140000,19.02,1198.0,67.05,104.0,7.0,False,False,True,True,False,True,False,False,False,False
2111,2016,360000,110000,23.0,1248.0,88.7,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2112,2012,252000,48000,20.92,998.0,67.1,90.0,5.0,False,False,True,True,False,True,False,False,False,False
2113,2012,280000,70000,22.9,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
2114,2018,509999,70000,22.0,1197.0,81.8,113.0,5.0,False,False,True,True,False,True,False,True,False,False
2115,2016,1050000,58000,15.4,1997.0,120.0,280.0,7.0,True,False,False,True,False,True,False,False,False,False
2116,2010,200000,40000,19.41762110224801,1061.0,57.5,76.44,5.0,False,True,False,True,False,True,True,False,False,False
2117,2005,60000,90000,17.3,993.0,60.0,78.0,5.0,False,False,True,True,False,True,False,True,False,False
2118,2010,320000,40000,14.0,2498.0,112.0,260.0,7.0,True,False,False,True,False,True,False,True,False,False
2119,2013,520000,110000,12.05,2179.0,120.0,290.0,9.0,True,False,False,True,False,True,False,False,False,False
2120,2007,250000,80000,11.57,2179.0,138.1,320.0,7.0,True,False,False,True,False,True,False,True,False,False
2121,2017,725000,60000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2122,2015,585000,50000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
2123,2017,430000,25000,23.84,1199.0,84.0,114.0,5.0,False,False,True,True,False,True,False,False,False,False
2124,2011,235000,100000,22.9,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,True,False,False
2125,2012,350000,52000,19.3,1248.0,73.9,190.0,5.0,True,False,False,True,False,True,False,False,False,True
2126,2010,131000,80000,19.81,1086.0,68.05,99.04,5.0,False,False,True,True,False,True,False,False,False,True
2127,2016,450000,85000,25.8,1498.0,98.6,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2128,2016,750000,83000,24.3,1248.0,88.5,200.0,5.0,True,False,False,True,False,True,False,False,False,False
2129,2013,200000,50000,22.74,796.0,47.3,69.0,5.0,False,False,True,True,False,True,False,False,False,False
2130,2009,125000,120000,18.9,1061.0,67.0,84.0,5.0,False,False,True,True,False,True,True,False,False,False
2131,2014,500000,100000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,False,False,False
2132,2012,380000,70000,22.9,1248.0,74.0,190.0,5.0,True,False,False,True,False,True,False,False,False,True
2133,2008,128000,19000,19.7,796.0,46.3,62.0,5.0,False,False,True,True,False,True,False,False,False,False
2134,2009,250000,68600,17.0,1497.0,118.0,146.0,5.0,False,False,True,True,False,True,False,False,False,True
2135,2017,690000,60000,16.5,1493.0,70.0,195.0,7.0,True,False,False,True,False,True,False,False,False,False
2136,2014,650000,65000,15.96,2523.0,62.1,195.0,7.0,True,False,False,True,False,True,False,True,False,False
2137,2012,560000,40000,16.8,1497.0,116.3,146.0,5.0,False,False,True,True,False,True,False,True,False,False
2138,2012,120000,160000,19.41762110224801,1456.711219879518,91.33642205917592,180.71248774355752,5.416917670682731,True,False,False,True,False,True,False,True,False,False
